TIMESTAMP,RECORD,BGTemp_C_Avg,AirTC_Avg,RH_Avg,P_Air_Avg,cal_NetRad_Pyrano_Up_Avg,mean_wind_speed,mean_wind_direction,std_wind_dir,wind_speed_Max,esat_kPa,ea_kPa,dewpoint_C,wet_bulb_C,WBGT_C
2025-04-27 21:30:00,10777.0,-8.873378,-9.570438,73.22567,1014.937,53.74684,3.926666,199.8596,12.7766,5.64,0.2962167253065268,0.21690668175776381,-13.467830971107551,-10.78894268369001,-10.283979278583006
2025-04-27 22:00:00,10778.0,-9.096723,-9.600729,74.16724,1014.917,42.72311,4.328554,189.7174,5.454005,5.82,0.2955111836959862,0.219172488838643,-13.340099545963817,-10.772094951466732,-10.319883966026712
2025-04-27 22:30:00,10779.0,-9.323005,-9.5131,76.94952,1014.929,25.75034,3.601778,187.0221,12.26498,5.2,0.29755635834185984,0.22896818947354114,-12.801094981593664,-10.553133951417662,-10.203104765992363
2025-04-27 23:00:00,10780.0,-9.315108,-9.370421,77.74073,1014.872,14.57694,4.190556,179.4094,8.893291,6.18,0.30091333150544686,0.23393222057965438,-12.53576183903491,-10.377302539212872,-10.064175477449009
2025-04-27 23:30:00,10781.0,-9.246661,-9.038218,78.62706,1015.013,9.071992,1.932555,126.8337,23.582,5.05,0.30886050162926404,0.2428479319323424,-12.071570277601609,-10.013105395848727,-9.762327777094107
2025-04-28 00:00:00,10782.0,-9.389214,-9.125868,80.94267,1015.029,5.418279,1.527445,136.7866,44.01624,2.79,0.3067457365353352,0.24828818926286583,-11.795739205468456,-9.987428182063319,-9.781629327444323
2025-04-28 00:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 01:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 01:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 02:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 02:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 03:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 03:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 04:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 04:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 05:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 05:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 06:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 06:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 07:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 07:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 08:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 08:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 09:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 09:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 10:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 10:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 11:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 11:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 12:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 13:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 13:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 14:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 14:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 15:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 15:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 16:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 16:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 17:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 17:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 18:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 18:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 19:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 19:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 20:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 21:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 21:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 22:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-28 23:30:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-29 00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-04-29 00:30:00,10831.0,-12.85592,-13.6578,82.84968,1005.319,6.365817,3.677454,350.5502,4.70218,4.28,0.21348918513481718,0.1768751067188036,-15.946986683139512,-14.332171854115836,-13.969484297881085
2025-04-29 01:00:00,10832.0,-12.72018,-13.20639,80.96475,1005.123,6.039276,3.644556,351.6007,2.519619,4.34,0.22148002692771251,0.1793207501019551,-15.781812237512945,-13.969587318139991,-13.643386122697994
2025-04-29 01:30:00,10833.0,-13.15216,-13.69628,80.92837,1004.908,5.271884,3.116,350.2293,6.206774,3.96,0.21282006147532806,0.17223180678498096,-16.266283130072786,-14.44988102365294,-14.11497671655706
2025-04-29 02:00:00,10834.0,-13.99642,-14.40411,80.26414,1004.681,4.09889,3.6,346.9666,5.090244,4.34,0.20084085495001214,0.16120318499427466,-17.056653077342062,-15.169291023671695,-14.858198716570186
2025-04-29 02:30:00,10835.0,-14.15966,-14.64755,81.93009,1004.539,7.239037,3.234555,350.0802,9.30785,4.09,0.19686220332341658,0.1612893803588582,-17.050290774858464,-15.339673546848012,-15.034458482793609
2025-04-29 03:00:00,10836.0,-14.26961,-14.92541,80.61214,1004.533,8.288016,3.572778,354.0808,4.419391,4.19,0.19240709049795,0.15510347316213413,-17.51480205404969,-15.664916096541873,-15.311904267579312
2025-04-29 03:30:00,10837.0,-13.67868,-14.735,80.37751,1004.382,12.09063,3.698445,345.6418,4.173227,4.51,0.19545023415003868,0.15709803149897075,-17.363244739617127,-15.488338633048619,-15.051073043134034
2025-04-29 04:00:00,10838.0,-14.45324,-15.02463,80.59626,1004.352,14.72977,3.990888,349.3486,5.419676,4.6,0.1908381713205446,0.15380842873675155,-17.614142525043572,-15.76276659466416,-15.427047616264913
2025-04-29 04:30:00,10839.0,-13.80591,-14.25024,79.54198,1004.362,21.11331,3.734445,336.3822,7.39945,4.7,0.20339248163654983,0.16178240706484814,-17.013957519292337,-15.049103517135121,-14.720578461994585
2025-04-29 05:00:00,10840.0,-13.91554,-14.54569,79.24234,1004.256,25.60762,4.225777,355.4995,6.900429,5.23,0.19851830796992734,0.1573105525637769,-17.34719783766133,-15.350022383367339,-14.982692668357139
2025-04-29 05:30:00,10841.0,-11.31908,-14.07971,77.77595,1004.201,80.86376,3.252334,330.7773,14.7921,5.18,0.2062541407534214,0.16041611738531064,-17.114889689002148,-14.956912098193603,-14.141625468735523
2025-04-29 06:00:00,10842.0,-8.109133,-12.32007,74.7193,1004.199,110.1836,3.444333,346.6646,19.07747,4.8,0.23794982365252257,0.1777944425843993,-15.884658359568512,-13.38229817966379,-12.221442325764652
